datatypeId,datasourceId,diseaseId,targetId,score,evidenceCount,approvedSymbol
affected_pathway,reactome,MONDO_0004992,ENSG00000005339,0.9421515329208274,10,CREBBP
affected_pathway,reactome,MONDO_0004992,ENSG00000005961,0.9671529481664186,18,ITGA2B
affected_pathway,reactome,MONDO_0004992,ENSG00000006459,0.8897742701710087,5,KDM7A
affected_pathway,reactome,MONDO_0004992,ENSG00000006530,0.8897742701710087,5,AGK
affected_pathway,reactome,MONDO_0004992,ENSG00000010810,0.9190679877429972,7,FYN
affected_pathway,reactome,MONDO_0004992,ENSG00000011021,0.8897742701710087,5,CLCN6
affected_pathway,reactome,MONDO_0004992,ENSG00000012048,0.8897742701710087,5,BRCA1
affected_pathway,reactome,MONDO_0004992,ENSG00000013619,0.9421515329208274,10,MAMLD1
affected_pathway,reactome,MONDO_0004992,ENSG00000019991,0.607930797611621,1,HGF
affected_pathway,reactome,MONDO_0004992,ENSG00000020922,0.865457038266544,4,MRE11
affected_pathway,reactome,MONDO_0004992,ENSG00000033327,0.9652766185441606,17,GAB2
affected_pathway,reactome,MONDO_0004992,ENSG00000035403,0.9703567939903968,20,VCL
affected_pathway,reactome,MONDO_0004992,ENSG00000047410,0.7599134970145264,2,TPR
affected_pathway,reactome,MONDO_0004992,ENSG00000049130,0.607930797611621,1,KITLG
affected_pathway,reactome,MONDO_0004992,ENSG00000050748,0.8897742701710087,5,MAPK9
affected_pathway,reactome,MONDO_0004992,ENSG00000051180,0.865457038266544,4,RAD51
affected_pathway,reactome,MONDO_0004992,ENSG00000051382,0.8897742701710087,5,PIK3CB
affected_pathway,reactome,MONDO_0004992,ENSG00000055130,0.8274613634158176,3,CUL1
affected_pathway,reactome,MONDO_0004992,ENSG00000055147,0.8897742701710087,5,FAM114A2
affected_pathway,reactome,MONDO_0004992,ENSG00000065057,0.9066612367713315,6,NTHL1
affected_pathway,reactome,MONDO_0004992,ENSG00000065361,0.9549947196932794,13,ERBB3
affected_pathway,reactome,MONDO_0004992,ENSG00000066027,0.865457038266544,4,PPP2R5A
affected_pathway,reactome,MONDO_0004992,ENSG00000066468,0.9770680154023508,26,FGFR2
affected_pathway,reactome,MONDO_0004992,ENSG00000068078,0.9703567939903968,20,FGFR3
affected_pathway,reactome,MONDO_0004992,ENSG00000068971,0.865457038266544,4,PPP2R5B
affected_pathway,reactome,MONDO_0004992,ENSG00000070193,0.9607983220922475,15,FGF10
affected_pathway,reactome,MONDO_0004992,ENSG00000070388,0.9580964074361958,14,FGF22
affected_pathway,reactome,MONDO_0004992,ENSG00000074266,0.607930797611621,1,EED
affected_pathway,reactome,MONDO_0004992,ENSG00000075388,0.9828824001316122,35,FGF4
affected_pathway,reactome,MONDO_0004992,ENSG00000075413,0.9671529481664186,18,MARK3
affected_pathway,reactome,MONDO_0004992,ENSG00000075624,0.9671529481664186,18,ACTB
affected_pathway,reactome,MONDO_0004992,ENSG00000077420,0.9671529481664186,18,APBB1IP
affected_pathway,reactome,MONDO_0004992,ENSG00000077782,0.9729913772431035,22,FGFR1
affected_pathway,reactome,MONDO_0004992,ENSG00000078061,0.8897742701710087,5,ARAF
affected_pathway,reactome,MONDO_0004992,ENSG00000078304,0.865457038266544,4,PPP2R5C
affected_pathway,reactome,MONDO_0004992,ENSG00000078579,0.9828824001316122,35,FGF20
affected_pathway,reactome,MONDO_0004992,ENSG00000078687,0.7599134970145264,2,TNRC6C
affected_pathway,reactome,MONDO_0004992,ENSG00000080824,0.9901212434325413,61,HSP90AA1
affected_pathway,reactome,MONDO_0004992,ENSG00000082701,0.865457038266544,4,GSK3B
affected_pathway,reactome,MONDO_0004992,ENSG00000083093,0.7599134970145264,2,PALB2
affected_pathway,reactome,MONDO_0004992,ENSG00000085224,0.607930797611621,1,ATRX
affected_pathway,reactome,MONDO_0004992,ENSG00000086991,0.607930797611621,1,NOX4
affected_pathway,reactome,MONDO_0004992,ENSG00000088305,0.607930797611621,1,DNMT3B
affected_pathway,reactome,MONDO_0004992,ENSG00000088832,0.607930797611621,1,FKBP1A
affected_pathway,reactome,MONDO_0004992,ENSG00000090554,0.8274613634158176,3,FLT3LG
affected_pathway,reactome,MONDO_0004992,ENSG00000091732,0.7599134970145264,2,ZC3HC1
affected_pathway,reactome,MONDO_0004992,ENSG00000091831,0.607930797611621,1,ESR1
affected_pathway,reactome,MONDO_0004992,ENSG00000092847,0.7599134970145264,2,AGO1
affected_pathway,reactome,MONDO_0004992,ENSG00000096968,0.8897742701710087,5,JAK2
affected_pathway,reactome,MONDO_0004992,ENSG00000100030,0.9741405848000253,23,MAPK1
affected_pathway,reactome,MONDO_0004992,ENSG00000100311,0.607930797611621,1,PDGFB
affected_pathway,reactome,MONDO_0004992,ENSG00000100345,0.607930797611621,1,MYH9
affected_pathway,reactome,MONDO_0004992,ENSG00000100387,0.8274613634158176,3,RBX1
affected_pathway,reactome,MONDO_0004992,ENSG00000100393,0.9421515329208274,10,EP300
affected_pathway,reactome,MONDO_0004992,ENSG00000100603,0.9471757543886921,11,SNW1
affected_pathway,reactome,MONDO_0004992,ENSG00000100815,0.9471757543886921,11,TRIP11
affected_pathway,reactome,MONDO_0004992,ENSG00000101384,0.9066612367713315,6,JAG1
affected_pathway,reactome,MONDO_0004992,ENSG00000101773,0.865457038266544,4,RBBP8
affected_pathway,reactome,MONDO_0004992,ENSG00000102054,0.607930797611621,1,RBBP7
affected_pathway,reactome,MONDO_0004992,ENSG00000102312,0.607930797611621,1,PORCN
affected_pathway,reactome,MONDO_0004992,ENSG00000102678,0.9837955517830581,37,FGF9
affected_pathway,reactome,MONDO_0004992,ENSG00000102882,0.9717353218761373,21,MAPK3
affected_pathway,reactome,MONDO_0004992,ENSG00000103126,0.9066612367713315,6,AXIN1
affected_pathway,reactome,MONDO_0004992,ENSG00000103653,0.9671529481664186,18,CSK
affected_pathway,reactome,MONDO_0004992,ENSG00000104320,0.865457038266544,4,NBN
affected_pathway,reactome,MONDO_0004992,ENSG00000104413,0.8897742701710087,5,ESRP1
affected_pathway,reactome,MONDO_0004992,ENSG00000104695,0.865457038266544,4,PPP2CB
affected_pathway,reactome,MONDO_0004992,ENSG00000105221,0.607930797611621,1,AKT2
affected_pathway,reactome,MONDO_0004992,ENSG00000105329,0.8274613634158176,3,TGFB1
affected_pathway,reactome,MONDO_0004992,ENSG00000105397,0.8274613634158176,3,TYK2
affected_pathway,reactome,MONDO_0004992,ENSG00000105401,0.9899578650940271,60,CDC37
affected_pathway,reactome,MONDO_0004992,ENSG00000105568,0.865457038266544,4,PPP2R1A
affected_pathway,reactome,MONDO_0004992,ENSG00000105647,0.9066612367713315,6,PIK3R2
affected_pathway,reactome,MONDO_0004992,ENSG00000105851,0.607930797611621,1,PIK3CG
affected_pathway,reactome,MONDO_0004992,ENSG00000105928,0.607930797611621,1,GSDME
affected_pathway,reactome,MONDO_0004992,ENSG00000105939,0.8897742701710087,5,ZC3HAV1
affected_pathway,reactome,MONDO_0004992,ENSG00000105968,0.607930797611621,1,H2AZ2
affected_pathway,reactome,MONDO_0004992,ENSG00000105976,0.607930797611621,1,MET
affected_pathway,reactome,MONDO_0004992,ENSG00000106462,0.607930797611621,1,EZH2
affected_pathway,reactome,MONDO_0004992,ENSG00000106799,0.865457038266544,4,TGFBR1
affected_pathway,reactome,MONDO_0004992,ENSG00000107104,0.7599134970145264,2,KANK1
affected_pathway,reactome,MONDO_0004992,ENSG00000107643,0.8897742701710087,5,MAPK8
affected_pathway,reactome,MONDO_0004992,ENSG00000107831,0.9828824001316122,35,FGF8
affected_pathway,reactome,MONDO_0004992,ENSG00000107854,0.607930797611621,1,TNKS2
affected_pathway,reactome,MONDO_0004992,ENSG00000108384,0.865457038266544,4,RAD51C
affected_pathway,reactome,MONDO_0004992,ENSG00000108773,0.9421515329208274,10,KAT2A
affected_pathway,reactome,MONDO_0004992,ENSG00000108946,0.8274613634158176,3,PRKAR1A
affected_pathway,reactome,MONDO_0004992,ENSG00000109321,0.7599134970145264,2,AREG
affected_pathway,reactome,MONDO_0004992,ENSG00000109458,0.9652766185441606,17,GAB1
affected_pathway,reactome,MONDO_0004992,ENSG00000109670,0.607930797611621,1,FBXW7
affected_pathway,reactome,MONDO_0004992,ENSG00000110395,0.8274613634158176,3,CBL
affected_pathway,reactome,MONDO_0004992,ENSG00000110619,0.7599134970145264,2,CARS1
affected_pathway,reactome,MONDO_0004992,ENSG00000110799,0.9671529481664186,18,VWF
affected_pathway,reactome,MONDO_0004992,ENSG00000110841,0.7599134970145264,2,PPFIBP1
affected_pathway,reactome,MONDO_0004992,ENSG00000110934,0.7599134970145264,2,BIN2
affected_pathway,reactome,MONDO_0004992,ENSG00000111206,0.7599134970145264,2,FOXM1
affected_pathway,reactome,MONDO_0004992,ENSG00000111241,0.9770680154023508,26,FGF6
affected_pathway,reactome,MONDO_0004992,ENSG00000111605,0.9360722249447112,9,CPSF6
affected_pathway,reactome,MONDO_0004992,ENSG00000111790,0.9421515329208274,10,FGFR1OP2
affected_pathway,reactome,MONDO_0004992,ENSG00000112237,0.607930797611621,1,CCNC
affected_pathway,reactome,MONDO_0004992,ENSG00000112531,0.8897742701710087,5,QKI
affected_pathway,reactome,MONDO_0004992,ENSG00000112640,0.865457038266544,4,PPP2R5D
affected_pathway,reactome,MONDO_0004992,ENSG00000112851,0.9741405848000253,23,ERBIN
affected_pathway,reactome,MONDO_0004992,ENSG00000112941,0.8897742701710087,5,TENT4A
affected_pathway,reactome,MONDO_0004992,ENSG00000113070,0.9513974960387728,12,HBEGF
affected_pathway,reactome,MONDO_0004992,ENSG00000113522,0.865457038266544,4,RAD50
affected_pathway,reactome,MONDO_0004992,ENSG00000113558,0.8274613634158176,3,SKP1
affected_pathway,reactome,MONDO_0004992,ENSG00000113575,0.865457038266544,4,PPP2CA
affected_pathway,reactome,MONDO_0004992,ENSG00000113578,0.9837955517830581,37,FGF1
affected_pathway,reactome,MONDO_0004992,ENSG00000113712,0.865457038266544,4,CSNK1A1
affected_pathway,reactome,MONDO_0004992,ENSG00000113721,0.607930797611621,1,PDGFRB
affected_pathway,reactome,MONDO_0004992,ENSG00000114013,0.607930797611621,1,CD86
affected_pathway,reactome,MONDO_0004992,ENSG00000114026,0.8897742701710087,5,OGG1
affected_pathway,reactome,MONDO_0004992,ENSG00000114166,0.9421515329208274,10,KAT2B
affected_pathway,reactome,MONDO_0004992,ENSG00000114354,0.9285669064556789,8,TFG
affected_pathway,reactome,MONDO_0004992,ENSG00000114416,0.8897742701710087,5,FXR1
affected_pathway,reactome,MONDO_0004992,ENSG00000114742,0.7599134970145264,2,WDR48
affected_pathway,reactome,MONDO_0004992,ENSG00000115306,0.9471757543886921,11,SPTBN1
affected_pathway,reactome,MONDO_0004992,ENSG00000115414,0.9800757068632079,30,FN1
affected_pathway,reactome,MONDO_0004992,ENSG00000115415,0.865457038266544,4,STAT1
affected_pathway,reactome,MONDO_0004992,ENSG00000115760,0.8274613634158176,3,BIRC6
affected_pathway,reactome,MONDO_0004992,ENSG00000115808,0.9066612367713315,6,STRN
affected_pathway,reactome,MONDO_0004992,ENSG00000115904,0.9729913772431035,22,SOS1
affected_pathway,reactome,MONDO_0004992,ENSG00000116237,0.607930797611621,1,ICMT
affected_pathway,reactome,MONDO_0004992,ENSG00000116473,0.9671529481664186,18,RAP1A
affected_pathway,reactome,MONDO_0004992,ENSG00000116478,0.7599134970145264,2,HDAC1
affected_pathway,reactome,MONDO_0004992,ENSG00000117020,0.607930797611621,1,AKT3
affected_pathway,reactome,MONDO_0004992,ENSG00000117461,0.7599134970145264,2,PIK3R3
affected_pathway,reactome,MONDO_0004992,ENSG00000118972,0.9828824001316122,35,FGF23
affected_pathway,reactome,MONDO_0004992,ENSG00000119397,0.9360722249447112,9,CNTRL
affected_pathway,reactome,MONDO_0004992,ENSG00000119772,0.607930797611621,1,DNMT3A
affected_pathway,reactome,MONDO_0004992,ENSG00000119866,0.8274613634158176,3,BCL11A
affected_pathway,reactome,MONDO_0004992,ENSG00000121594,0.607930797611621,1,CD80
affected_pathway,reactome,MONDO_0004992,ENSG00000121741,0.9717353218761373,21,ZMYM2
affected_pathway,reactome,MONDO_0004992,ENSG00000121879,0.9717353218761373,21,PIK3CA
affected_pathway,reactome,MONDO_0004992,ENSG00000122025,0.9823861300927456,34,FLT3
affected_pathway,reactome,MONDO_0004992,ENSG00000122778,0.8897742701710087,5,KIAA1549
affected_pathway,reactome,MONDO_0004992,ENSG00000122779,0.9580964074361958,14,TRIM24
affected_pathway,reactome,MONDO_0004992,ENSG00000123908,0.7599134970145264,2,AGO2
affected_pathway,reactome,MONDO_0004992,ENSG00000124181,0.9652766185441606,17,PLCG1
affected_pathway,reactome,MONDO_0004992,ENSG00000124635,0.607930797611621,1,H2BC11
affected_pathway,reactome,MONDO_0004992,ENSG00000124831,0.9360722249447112,9,LRRFIP1
affected_pathway,reactome,MONDO_0004992,ENSG00000124882,0.9513974960387728,12,EREG
affected_pathway,reactome,MONDO_0004992,ENSG00000125844,0.7599134970145264,2,RRBP1
affected_pathway,reactome,MONDO_0004992,ENSG00000126070,0.7599134970145264,2,AGO3
affected_pathway,reactome,MONDO_0004992,ENSG00000126214,0.7599134970145264,2,KLC1
affected_pathway,reactome,MONDO_0004992,ENSG00000126561,0.9652766185441606,17,STAT5A
affected_pathway,reactome,MONDO_0004992,ENSG00000126934,0.9688369669963677,19,MAP2K2
affected_pathway,reactome,MONDO_0004992,ENSG00000127314,0.9671529481664186,18,RAP1B
affected_pathway,reactome,MONDO_0004992,ENSG00000127318,0.607930797611621,1,IL22
affected_pathway,reactome,MONDO_0004992,ENSG00000127914,0.8897742701710087,5,AKAP9
affected_pathway,reactome,MONDO_0004992,ENSG00000127922,0.865457038266544,4,SEM1
affected_pathway,reactome,MONDO_0004992,ENSG00000127946,0.8274613634158176,3,HIP1
affected_pathway,reactome,MONDO_0004992,ENSG00000128052,0.7599134970145264,2,KDR
affected_pathway,reactome,MONDO_0004992,ENSG00000128340,0.607930797611621,1,RAC2
affected_pathway,reactome,MONDO_0004992,ENSG00000128917,0.9066612367713315,6,DLL4
affected_pathway,reactome,MONDO_0004992,ENSG00000130779,0.865457038266544,4,CLIP1
affected_pathway,reactome,MONDO_0004992,ENSG00000130816,0.865457038266544,4,DNMT1
affected_pathway,reactome,MONDO_0004992,ENSG00000132155,0.9741405848000253,23,RAF1
affected_pathway,reactome,MONDO_0004992,ENSG00000132475,0.607930797611621,1,H3-3B
affected_pathway,reactome,MONDO_0004992,ENSG00000132781,0.7599134970145264,2,MUTYH
affected_pathway,reactome,MONDO_0004992,ENSG00000132842,0.8897742701710087,5,AP3B1
affected_pathway,reactome,MONDO_0004992,ENSG00000132964,0.607930797611621,1,CDK8
affected_pathway,reactome,MONDO_0004992,ENSG00000133030,0.8897742701710087,5,MPRIP
affected_pathway,reactome,MONDO_0004992,ENSG00000133116,0.607930797611621,1,KL
affected_pathway,reactome,MONDO_0004992,ENSG00000133703,0.9786773616146389,28,KRAS
affected_pathway,reactome,MONDO_0004992,ENSG00000134698,0.7599134970145264,2,AGO4
affected_pathway,reactome,MONDO_0004992,ENSG00000134853,0.9729913772431035,22,PDGFRA
affected_pathway,reactome,MONDO_0004992,ENSG00000134962,0.607930797611621,1,KLB
affected_pathway,reactome,MONDO_0004992,ENSG00000134982,0.8897742701710087,5,APC
affected_pathway,reactome,MONDO_0004992,ENSG00000135679,0.607930797611621,1,MDM2
affected_pathway,reactome,MONDO_0004992,ENSG00000135968,0.7599134970145264,2,GCC2
affected_pathway,reactome,MONDO_0004992,ENSG00000136153,0.7599134970145264,2,LMO7
affected_pathway,reactome,MONDO_0004992,ENSG00000136238,0.607930797611621,1,RAC1
affected_pathway,reactome,MONDO_0004992,ENSG00000136492,0.865457038266544,4,BRIP1
affected_pathway,reactome,MONDO_0004992,ENSG00000136634,0.607930797611621,1,IL10
affected_pathway,reactome,MONDO_0004992,ENSG00000137076,0.9671529481664186,18,TLN1
affected_pathway,reactome,MONDO_0004992,ENSG00000137154,0.607930797611621,1,RPS6
affected_pathway,reactome,MONDO_0004992,ENSG00000137218,0.7599134970145264,2,FRS3
affected_pathway,reactome,MONDO_0004992,ENSG00000137486,0.9671529481664186,18,ARRB1
affected_pathway,reactome,MONDO_0004992,ENSG00000137713,0.865457038266544,4,PPP2R1B
affected_pathway,reactome,MONDO_0004992,ENSG00000138032,0.8274613634158176,3,PPM1B
affected_pathway,reactome,MONDO_0004992,ENSG00000138346,0.865457038266544,4,DNA2
affected_pathway,reactome,MONDO_0004992,ENSG00000138363,0.9285669064556789,8,ATIC
affected_pathway,reactome,MONDO_0004992,ENSG00000138376,0.9066612367713315,6,BARD1
affected_pathway,reactome,MONDO_0004992,ENSG00000138674,0.7599134970145264,2,SEC31A
affected_pathway,reactome,MONDO_0004992,ENSG00000138675,0.9828824001316122,35,FGF5
affected_pathway,reactome,MONDO_0004992,ENSG00000138685,0.9837955517830581,37,FGF2
affected_pathway,reactome,MONDO_0004992,ENSG00000138798,0.9888516986626236,54,EGF
affected_pathway,reactome,MONDO_0004992,ENSG00000138801,0.8897742701710087,5,PAPSS1
affected_pathway,reactome,MONDO_0004992,ENSG00000139083,0.9549947196932794,13,ETV6
affected_pathway,reactome,MONDO_0004992,ENSG00000139618,0.9285669064556789,8,BRCA2
affected_pathway,reactome,MONDO_0004992,ENSG00000139687,0.9066612367713315,6,RB1
affected_pathway,reactome,MONDO_0004992,ENSG00000140009,0.607930797611621,1,ESR2
affected_pathway,reactome,MONDO_0004992,ENSG00000140285,0.9607983220922475,15,FGF7
affected_pathway,reactome,MONDO_0004992,ENSG00000140398,0.8897742701710087,5,NEIL1
affected_pathway,reactome,MONDO_0004992,ENSG00000140538,0.607930797611621,1,NTRK3
affected_pathway,reactome,MONDO_0004992,ENSG00000140575,0.9671529481664186,18,IQGAP1
affected_pathway,reactome,MONDO_0004992,ENSG00000140992,0.607930797611621,1,PDPK1
affected_pathway,reactome,MONDO_0004992,ENSG00000141068,0.9703567939903968,20,KSR1
affected_pathway,reactome,MONDO_0004992,ENSG00000141367,0.9360722249447112,9,CLTC
affected_pathway,reactome,MONDO_0004992,ENSG00000141480,0.9671529481664186,18,ARRB2
affected_pathway,reactome,MONDO_0004992,ENSG00000141506,0.607930797611621,1,PIK3R5
affected_pathway,reactome,MONDO_0004992,ENSG00000141510,0.865457038266544,4,TP53
affected_pathway,reactome,MONDO_0004992,ENSG00000141646,0.607930797611621,1,SMAD4
affected_pathway,reactome,MONDO_0004992,ENSG00000141736,0.9904325637693226,63,ERBB2
affected_pathway,reactome,MONDO_0004992,ENSG00000141968,0.607930797611621,1,VAV1
affected_pathway,reactome,MONDO_0004992,ENSG00000142208,0.9671529481664186,18,AKT1
affected_pathway,reactome,MONDO_0004992,ENSG00000142675,0.9671529481664186,18,CNKSR1
affected_pathway,reactome,MONDO_0004992,ENSG00000143549,0.7599134970145264,2,TPM3
affected_pathway,reactome,MONDO_0004992,ENSG00000143924,0.9360722249447112,9,EML4
affected_pathway,reactome,MONDO_0004992,ENSG00000143947,0.8274613634158176,3,RPS27A
affected_pathway,reactome,MONDO_0004992,ENSG00000144674,0.7599134970145264,2,GOLGA4
affected_pathway,reactome,MONDO_0004992,ENSG00000145216,0.7599134970145264,2,FIP1L1
affected_pathway,reactome,MONDO_0004992,ENSG00000145675,0.9800757068632079,30,PIK3R1
affected_pathway,reactome,MONDO_0004992,ENSG00000146047,0.607930797611621,1,H2BC1
affected_pathway,reactome,MONDO_0004992,ENSG00000146648,0.9919541334408821,75,EGFR
affected_pathway,reactome,MONDO_0004992,ENSG00000147065,0.7599134970145264,2,MSN
affected_pathway,reactome,MONDO_0004992,ENSG00000147475,0.9513974960387728,12,ERLIN2
affected_pathway,reactome,MONDO_0004992,ENSG00000147889,0.865457038266544,4,CDKN2A
affected_pathway,reactome,MONDO_0004992,ENSG00000148053,0.607930797611621,1,NTRK2
affected_pathway,reactome,MONDO_0004992,ENSG00000148400,0.9842165564905453,38,NOTCH1
affected_pathway,reactome,MONDO_0004992,ENSG00000149311,0.865457038266544,4,ATM
affected_pathway,reactome,MONDO_0004992,ENSG00000149970,0.9671529481664186,18,CNKSR2
affected_pathway,reactome,MONDO_0004992,ENSG00000150991,0.8274613634158176,3,UBC
affected_pathway,reactome,MONDO_0004992,ENSG00000153094,0.8897742701710087,5,BCL2L11
affected_pathway,reactome,MONDO_0004992,ENSG00000153201,0.7599134970145264,2,RANBP2
affected_pathway,reactome,MONDO_0004992,ENSG00000154001,0.865457038266544,4,PPP2R5E
affected_pathway,reactome,MONDO_0004992,ENSG00000155363,0.7599134970145264,2,MOV10
affected_pathway,reactome,MONDO_0004992,ENSG00000155629,0.607930797611621,1,PIK3AP1
affected_pathway,reactome,MONDO_0004992,ENSG00000156427,0.9751960202125455,24,FGF18
affected_pathway,reactome,MONDO_0004992,ENSG00000156735,0.9513974960387728,12,BAG4
affected_pathway,reactome,MONDO_0004992,ENSG00000156973,0.607930797611621,1,PDE6D
affected_pathway,reactome,MONDO_0004992,ENSG00000157077,0.607930797611621,1,ZFYVE9
affected_pathway,reactome,MONDO_0004992,ENSG00000157168,0.9549947196932794,13,NRG1
affected_pathway,reactome,MONDO_0004992,ENSG00000157404,0.9779019396789099,27,KIT
affected_pathway,reactome,MONDO_0004992,ENSG00000157764,0.9833514825371766,36,BRAF
affected_pathway,reactome,MONDO_0004992,ENSG00000158373,0.607930797611621,1,H2BC5
affected_pathway,reactome,MONDO_0004992,ENSG00000158406,0.607930797611621,1,H4C8
affected_pathway,reactome,MONDO_0004992,ENSG00000158458,0.9549947196932794,13,NRG2
affected_pathway,reactome,MONDO_0004992,ENSG00000158815,0.9828824001316122,35,FGF17
affected_pathway,reactome,MONDO_0004992,ENSG00000159784,0.8897742701710087,5,FAM131B
affected_pathway,reactome,MONDO_0004992,ENSG00000160691,0.9717353218761373,21,SHC1
affected_pathway,reactome,MONDO_0004992,ENSG00000160789,0.8897742701710087,5,LMNA
affected_pathway,reactome,MONDO_0004992,ENSG00000160867,0.9631730517704179,16,FGFR4
affected_pathway,reactome,MONDO_0004992,ENSG00000161011,0.7599134970145264,2,SQSTM1
affected_pathway,reactome,MONDO_0004992,ENSG00000161021,0.9421515329208274,10,MAML1
affected_pathway,reactome,MONDO_0004992,ENSG00000162337,0.607930797611621,1,LRP5
affected_pathway,reactome,MONDO_0004992,ENSG00000162344,0.607930797611621,1,FGF19
affected_pathway,reactome,MONDO_0004992,ENSG00000162521,0.607930797611621,1,RBBP4
affected_pathway,reactome,MONDO_0004992,ENSG00000163026,0.7599134970145264,2,WDCP
affected_pathway,reactome,MONDO_0004992,ENSG00000163041,0.607930797611621,1,H3-3A
affected_pathway,reactome,MONDO_0004992,ENSG00000163235,0.7599134970145264,2,TGFA
affected_pathway,reactome,MONDO_0004992,ENSG00000163513,0.865457038266544,4,TGFBR2
affected_pathway,reactome,MONDO_0004992,ENSG00000163519,0.607930797611621,1,TRAT1
affected_pathway,reactome,MONDO_0004992,ENSG00000163600,0.607930797611621,1,ICOS
affected_pathway,reactome,MONDO_0004992,ENSG00000164252,0.8897742701710087,5,AGGF1
affected_pathway,reactome,MONDO_0004992,ENSG00000165392,0.865457038266544,4,WRN
affected_pathway,reactome,MONDO_0004992,ENSG00000166068,0.607930797611621,1,SPRED1
affected_pathway,reactome,MONDO_0004992,ENSG00000166225,0.9779019396789099,27,FRS2
affected_pathway,reactome,MONDO_0004992,ENSG00000166913,0.9717353218761373,21,YWHAB
affected_pathway,reactome,MONDO_0004992,ENSG00000166949,0.7599134970145264,2,SMAD3
affected_pathway,reactome,MONDO_0004992,ENSG00000167460,0.7599134970145264,2,TPM4
affected_pathway,reactome,MONDO_0004992,ENSG00000168036,0.865457038266544,4,CTNNB1
affected_pathway,reactome,MONDO_0004992,ENSG00000168214,0.9471757543886921,11,RBPJ
affected_pathway,reactome,MONDO_0004992,ENSG00000168610,0.9741405848000253,23,STAT3
affected_pathway,reactome,MONDO_0004992,ENSG00000169032,0.9688369669963677,19,MAP2K1
affected_pathway,reactome,MONDO_0004992,ENSG00000169047,0.8274613634158176,3,IRS1
affected_pathway,reactome,MONDO_0004992,ENSG00000169057,0.7599134970145264,2,MECP2
affected_pathway,reactome,MONDO_0004992,ENSG00000169752,0.9471757543886921,11,NRG4
affected_pathway,reactome,MONDO_0004992,ENSG00000170315,0.8274613634158176,3,UBB
affected_pathway,reactome,MONDO_0004992,ENSG00000170759,0.9285669064556789,8,KIF5B
affected_pathway,reactome,MONDO_0004992,ENSG00000171094,0.9688369669963677,19,ALK
affected_pathway,reactome,MONDO_0004992,ENSG00000171435,0.9671529481664186,18,KSR2
affected_pathway,reactome,MONDO_0004992,ENSG00000171557,0.9671529481664186,18,FGG
affected_pathway,reactome,MONDO_0004992,ENSG00000171560,0.9671529481664186,18,FGA
affected_pathway,reactome,MONDO_0004992,ENSG00000171564,0.9671529481664186,18,FGB
affected_pathway,reactome,MONDO_0004992,ENSG00000171608,0.607930797611621,1,PIK3CD
affected_pathway,reactome,MONDO_0004992,ENSG00000171862,0.607930797611621,1,PTEN
affected_pathway,reactome,MONDO_0004992,ENSG00000172071,0.8274613634158176,3,EIF2AK3
affected_pathway,reactome,MONDO_0004992,ENSG00000172977,0.865457038266544,4,KAT5
affected_pathway,reactome,MONDO_0004992,ENSG00000173230,0.9471757543886921,11,GOLGB1
affected_pathway,reactome,MONDO_0004992,ENSG00000173273,0.607930797611621,1,TNKS
affected_pathway,reactome,MONDO_0004992,ENSG00000173757,0.9652766185441606,17,STAT5B
affected_pathway,reactome,MONDO_0004992,ENSG00000173821,0.607930797611621,1,RNF213
affected_pathway,reactome,MONDO_0004992,ENSG00000174371,0.865457038266544,4,EXO1
affected_pathway,reactome,MONDO_0004992,ENSG00000174775,0.9786773616146389,28,HRAS
affected_pathway,reactome,MONDO_0004992,ENSG00000174808,0.9513974960387728,12,BTC
affected_pathway,reactome,MONDO_0004992,ENSG00000175387,0.7599134970145264,2,SMAD2
affected_pathway,reactome,MONDO_0004992,ENSG00000175643,0.865457038266544,4,RMI2
affected_pathway,reactome,MONDO_0004992,ENSG00000176105,0.9066612367713315,6,YES1
affected_pathway,reactome,MONDO_0004992,ENSG00000176697,0.607930797611621,1,BDNF
affected_pathway,reactome,MONDO_0004992,ENSG00000177105,0.607930797611621,1,RHOG
affected_pathway,reactome,MONDO_0004992,ENSG00000177302,0.865457038266544,4,TOP3A
affected_pathway,reactome,MONDO_0004992,ENSG00000177455,0.607930797611621,1,CD19
affected_pathway,reactome,MONDO_0004992,ENSG00000177606,0.7599134970145264,2,JUN
affected_pathway,reactome,MONDO_0004992,ENSG00000177674,0.8897742701710087,5,AGTRAP
affected_pathway,reactome,MONDO_0004992,ENSG00000177885,0.9899578650940271,60,GRB2
affected_pathway,reactome,MONDO_0004992,ENSG00000178562,0.607930797611621,1,CD28
affected_pathway,reactome,MONDO_0004992,ENSG00000178568,0.9471757543886921,11,ERBB4
affected_pathway,reactome,MONDO_0004992,ENSG00000178691,0.607930797611621,1,SUZ12
affected_pathway,reactome,MONDO_0004992,ENSG00000178966,0.865457038266544,4,RMI1
affected_pathway,reactome,MONDO_0004992,ENSG00000179295,0.9285669064556789,8,PTPN11
affected_pathway,reactome,MONDO_0004992,ENSG00000180573,0.607930797611621,1,H2AC6
affected_pathway,reactome,MONDO_0004992,ENSG00000180596,0.607930797611621,1,H2BC4
affected_pathway,reactome,MONDO_0004992,ENSG00000181163,0.9813019915695471,32,NPM1
affected_pathway,reactome,MONDO_0004992,ENSG00000182185,0.865457038266544,4,RAD51B
affected_pathway,reactome,MONDO_0004992,ENSG00000182585,0.7599134970145264,2,EPGN
