pathwayName,searchTerms,genes,library,diseaseId,name,therapeuticAreas
Apoptosis Block in Melanoma Cell,melanom,STAT3,Elsevier_Pathway_Collection,EFO_0000756,melanoma,['MONDO_0045024']
Apoptosis Block in Melanoma Cell,melanom,MITF,Elsevier_Pathway_Collection,EFO_0000756,melanoma,['MONDO_0045024']
Apoptosis Block in Melanoma Cell,melanom,BRAF,Elsevier_Pathway_Collection,EFO_0000756,melanoma,['MONDO_0045024']
Apoptosis Block in Melanoma Cell,melanom,PTK2,Elsevier_Pathway_Collection,EFO_0000756,melanoma,['MONDO_0045024']
Apoptosis Block in Melanoma Cell,melanom,KITLG,Elsevier_Pathway_Collection,EFO_0000756,melanoma,['MONDO_0045024']
Apoptosis Block in Melanoma Cell,melanom,KIT,Elsevier_Pathway_Collection,EFO_0000756,melanoma,['MONDO_0045024']
Apoptosis Block in Melanoma Cell,melanom,BCL2L1,Elsevier_Pathway_Collection,EFO_0000756,melanoma,['MONDO_0045024']
Apoptosis Block in Melanoma Cell,melanom,BAX,Elsevier_Pathway_Collection,EFO_0000756,melanoma,['MONDO_0045024']
Apoptosis Block in Melanoma Cell,melanom,BCL2,Elsevier_Pathway_Collection,EFO_0000756,melanoma,['MONDO_0045024']
Apoptosis Block in Melanoma Cell,melanom,BIRC7,Elsevier_Pathway_Collection,EFO_0000756,melanoma,['MONDO_0045024']
Apoptosis Block in Melanoma Cell,melanom,TLN1,Elsevier_Pathway_Collection,EFO_0000756,melanoma,['MONDO_0045024']
Apoptosis Block in Melanoma Cell,melanom,TP53,Elsevier_Pathway_Collection,EFO_0000756,melanoma,['MONDO_0045024']
Apoptosis Block in Melanoma Cell,melanom,MDM2,Elsevier_Pathway_Collection,EFO_0000756,melanoma,['MONDO_0045024']
Apoptosis Block in Melanoma Cell,melanom,RAF1,Elsevier_Pathway_Collection,EFO_0000756,melanoma,['MONDO_0045024']
Apoptosis Block in Melanoma Cell,melanom,VCL,Elsevier_Pathway_Collection,EFO_0000756,melanoma,['MONDO_0045024']
Apoptosis Block in Melanoma Cell,melanom,PXN,Elsevier_Pathway_Collection,EFO_0000756,melanoma,['MONDO_0045024']
Apoptosis Block in Melanoma Cell,melanom,PTEN,Elsevier_Pathway_Collection,EFO_0000756,melanoma,['MONDO_0045024']
Apoptosis Block in Melanoma Cell,melanom,ITPR1,Elsevier_Pathway_Collection,EFO_0000756,melanoma,['MONDO_0045024']
Apoptosis Block in Melanoma Cell,melanom,NRAS,Elsevier_Pathway_Collection,EFO_0000756,melanoma,['MONDO_0045024']
Apoptosis Block in Melanoma Cell,melanom,PREX2,Elsevier_Pathway_Collection,EFO_0000756,melanoma,['MONDO_0045024']
Apoptosis Block in Melanoma Cell,melanom,BCL2L11,Elsevier_Pathway_Collection,EFO_0000756,melanoma,['MONDO_0045024']
Apoptosis Block in Melanoma Cell,melanom,RASGRP1,Elsevier_Pathway_Collection,EFO_0000756,melanoma,['MONDO_0045024']
Apoptosis Block in Melanoma Cell,melanom,CASP9,Elsevier_Pathway_Collection,EFO_0000756,melanoma,['MONDO_0045024']
Apoptosis Block in Melanoma Cell,melanom,RPS6KA1,Elsevier_Pathway_Collection,EFO_0000756,melanoma,['MONDO_0045024']
Apoptosis Block in Melanoma Cell,melanom,MYC,Elsevier_Pathway_Collection,EFO_0000756,melanoma,['MONDO_0045024']
Apoptosis Block in Melanoma Cell,melanom,AKT1,Elsevier_Pathway_Collection,EFO_0000756,melanoma,['MONDO_0045024']
Apoptosis Block in Melanoma Cell,melanom,MAPK3,Elsevier_Pathway_Collection,EFO_0000756,melanoma,['MONDO_0045024']
Apoptosis Block in Melanoma Cell,melanom,MAPK1,Elsevier_Pathway_Collection,EFO_0000756,melanoma,['MONDO_0045024']
Apoptosis Block in Melanoma Cell,melanom,PLCG1,Elsevier_Pathway_Collection,EFO_0000756,melanoma,['MONDO_0045024']
Apoptosis Block in Melanoma Cell,melanom,JAK1,Elsevier_Pathway_Collection,EFO_0000756,melanoma,['MONDO_0045024']
Apoptosis Block in Melanoma Cell,melanom,MCL1,Elsevier_Pathway_Collection,EFO_0000756,melanoma,['MONDO_0045024']
Apoptosis Block in Melanoma Cell,melanom,JAK2,Elsevier_Pathway_Collection,EFO_0000756,melanoma,['MONDO_0045024']
Assembly of Viral Components at the Budding Site,viral,NP,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Assembly of Viral Components at the Budding Site,viral,NA,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Assembly of Viral Components at the Budding Site,viral,CANX,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Assembly of Viral Components at the Budding Site,viral,HA,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Assembly of Viral Components at the Budding Site,viral,CALR,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Assembly of Viral Components at the Budding Site,viral,M,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Autointegration Results in Viral DNA Circles,viral,REV,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Autointegration Results in Viral DNA Circles,viral,VIF,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Autointegration Results in Viral DNA Circles,viral,VPR,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Autointegration Results in Viral DNA Circles,viral,PSIP1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Autointegration Results in Viral DNA Circles,viral,BANF1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Autointegration Results in Viral DNA Circles,viral,HMGA1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Autointegration Results in Viral DNA Circles,viral,VPU,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Autointegration Results in Viral DNA Circles,viral,GAG,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Autointegration Results in Viral DNA Circles,viral,GAG-POL,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
B-Cell Acute Lymphoblastic Leukemia,leukem,LMO2,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,LYN,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,MAP3K1,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,JUN,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,APAF1,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,BAD,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,RPS6,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,EBF1,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,GAB2,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,PAX5,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,CRLF1,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,IL7,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,BAX,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,BCL2,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,PDCD4,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,TP53,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,RAF1,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,SOS1,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,LEF1,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,RB1,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,GSK3B,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,BCL2A1,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,MAML1,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,BMI1,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,FOXO1,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,CASP9,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,CCND3,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,CCND2,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,CCND1,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,TERT,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,E2F1,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,MYC,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,AKT1,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,BLNK,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,EIF4E,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,HOXA7,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,MCL1,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,MAP2K4,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,STAT5B,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,CREBBP,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,MAP2K2,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,CDKN2A,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,STAT1,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,CDKN2B,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,PDPK1,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,STAT3,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,FOS,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,MTOR,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,HCK,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,FGR,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,RPS6KB1,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,BCL2L1,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,BIRC5,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,GRB2,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,TCF3,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,BIRC3,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,IL7R,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,MDM2,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,CDKN1B,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,SRC,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,CDKN1A,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,EIF4EBP1,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,IKZF1,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,HIF1A,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,IKZF3,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,MAPK8,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,MAPK3,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,MAPK1,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,FYN,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,JAK1,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,RAG1,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,JAK2,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,RAG2,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Acute Lymphoblastic Leukemia,leukem,STAT5A,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,LYN,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,MAP3K1,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,JUN,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,CCL22,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,BAD,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,CCL21,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,ITGA4,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,EIF2AK2,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,FN1,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,IRAK4,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,NFATC1,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,MMP9,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,VCAM1,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,CXCL10,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,TLR2,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,CXCL11,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,NFKBIA,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,TLR1,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,CXCL12,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,CXCL13,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,IRF4,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,ATM,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,BAX,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,BCL2,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,PECAM1,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,TLR9,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,TLR7,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,TLR6,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,MS4A1,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,TLR4,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,TP53,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,RAF1,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,SOS1,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,CD40,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,CXCL9,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,SHC1,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,FOXO1,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,ITPR1,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,MIR16-1,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,CASP9,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,CCND3,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,CCND2,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,IRAK1,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,MYC,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,AKT1,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,TNFRSF17,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,BLNK,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,CD38,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,CCR7,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,MAP3K7,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,MCL1,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,MAP2K4,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,MAP2K2,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,DAPK1,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,SYK,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,PDPK1,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,TNFSF13,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
B-Cell Chronic Lymphocytic Leukemia,leukem,CD180,Elsevier_Pathway_Collection,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
